Site,Exposure,date,year,time,depth,transect,Family,Functional Group,species,length,number,a,b,Biomass,Total Biomass(kg)
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,9/28/11,2011,749,deep,1,Caesionidae,Planktivore,pte.diag,9,1,0.0069,3.341,10.64077634,0.010640776
Monkey's Butt,Lagoon,1/9/15,2015,10:10,shallow,1,Caesionidae,Planktivore,pte.diag,12,150,0.0069,3.341,27.82233873,4.17335081
Monkey's Butt,Lagoon,1/9/15,2015,10:22,shallow,2,Caesionidae,Planktivore,pte.diag,20,250,0.0069,3.341,153.3169977,38.32924943
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,1,Caesionidae,Planktivore,pte.diag,16,1,0.0069,3.341,72.74680981,0.07274681
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Pidgin Point,Exposed,9/26/11,2011,14:06,deep,2,Caesionidae,Planktivore,pte.diag,23,1,0.0069,3.341,244.5579532,0.244557953
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Caesionidae,Planktivore,pte.diag,15,1,0.0069,3.341,58.63676298,0.058636763
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Caesionidae,Planktivore,pte.diag,17,1,0.0069,3.341,89.07973924,0.089079739
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Caesionidae,Planktivore,pte.diag,17,1,0.0069,3.341,89.07973924,0.089079739
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Caesionidae,Planktivore,pte.diag,17,1,0.0069,3.341,89.07973924,0.089079739
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Caesionidae,Planktivore,pte.diag,17,1,0.0069,3.341,89.07973924,0.089079739
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Caesionidae,Planktivore,pte.diag,17,1,0.0069,3.341,89.07973924,0.089079739
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Caesionidae,Planktivore,pte.diag,17,1,0.0069,3.341,89.07973924,0.089079739
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Caesionidae,Planktivore,pte.diag,17,1,0.0069,3.341,89.07973924,0.089079739
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Caesionidae,Planktivore,pte.diag,17,1,0.0069,3.341,89.07973924,0.089079739
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Caesionidae,Planktivore,pte.diag,17,1,0.0069,3.341,89.07973924,0.089079739
